# Title : in-situ observations catalog
# Description : catalogue of available in-situ observations per platform
# Project : MyOcean
# Format : 1.0
# Date of update : 201801240820
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_GoteborgTorshamnen_20180113.nc,57.6847,57.6847,11.7906,11.7906,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T13:01:45Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Greifswald_20180113.nc,54.0928,54.0928,13.4461,13.4461,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:26Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_GreifswalderOie_20180113.nc,54.2500,54.2500,13.9200,13.9200,2018-01-13T00:30:00Z,2018-01-13T23:31:00Z,BSH,2018-01-16T13:01:26Z,R,TEMP DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Grena_20180113.nc,56.4111,56.4111,10.9306,10.9306,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:01:57Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Hamina_20180113.nc,60.5628,60.5628,27.1792,27.1792,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:28Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Hanko_20180113.nc,59.8229,59.8229,22.9766,22.9766,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:29Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Heiligenhafen_20180113.nc,54.3731,54.3731,11.0056,11.0056,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:32Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Helsinki_20180113.nc,60.1536,60.1536,24.9562,24.9562,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:33Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Heltermaa_20180113.nc,58.8664,58.8664,23.0466,23.0466,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,MSI,2018-01-16T13:01:34Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Hesnaes_20180113.nc,54.8167,54.8167,12.1333,12.1333,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:01Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Hobro_20180113.nc,56.6333,56.6333,9.8000,9.8000,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-16T13:01:36Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Holbaek_20180113.nc,55.7167,55.7167,11.7167,11.7167,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-16T13:01:38Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Hornbaek_20180113.nc,56.1000,56.1000,12.4667,12.4667,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:04Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Hov_20180113.nc,55.9167,55.9167,10.2667,10.2667,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-16T13:01:33Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_HuvudskarOst_20180113.nc,58.9358,58.9359,19.1598,19.1601,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-14T07:01:40Z,R,PSAL TUR4 VEMH DEPH TUR2 VTPK DOX1 VMDR TEMP WDIR HCSP FLU2 HCDT WSPD GSPD DRYT ATMP VHM0 VTZA
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Juelsminde_20180113.nc,55.7167,55.7167,10.0167,10.0167,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:06Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kalix_20180113.nc,65.6969,65.6969,23.0961,23.0961,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:01:47Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kalkgrund_20180113.nc,54.8247,54.8247,9.8881,9.8881,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:41Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kalvehave_20180113.nc,55.0000,55.0000,12.1667,12.1667,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:08Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kappeln_20180113.nc,54.6644,54.6644,9.9381,9.9381,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:41Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Karrebaeksminde_20180113.nc,55.1833,55.1833,11.6500,11.6500,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:09Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kaskinen_20180113.nc,62.3440,62.3440,21.2148,21.2148,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:42Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kemi_20180113.nc,65.6729,65.6729,24.5153,24.5153,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:42Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_KeriCable_20180113.nc,59.7174,59.7174,25.0150,25.0150,2018-01-13T00:00:00Z,2018-01-13T12:00:00Z,MSI,2018-01-16T13:01:43Z,R,PSAL DEPH PRES TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_KielHoltenau_20180113.nc,54.3722,54.3722,10.1569,10.1569,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:43Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_KielLT_20180113.nc,54.4997,54.4997,10.2733,10.2733,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:44Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Klagshamn_20180113.nc,55.5222,55.5222,12.8936,12.8936,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:01:51Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Knollsgrund_20180113.nc,57.5156,57.5167,17.6158,17.6167,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-14T07:01:46Z,R,VEMH VZMX VPSP DEPH VPED VTPK TEMP VAVH VZMD VTZA VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kobenhavn_20180113.nc,55.7000,55.7000,12.6000,12.6000,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:14Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Koege_20180113.nc,55.4500,55.4500,12.2000,12.2000,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-16T13:01:45Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kolka_20180113.nc,57.7333,57.7333,22.5833,22.5833,2018-01-13T01:00:00Z,2018-01-13T23:00:00Z,LEGMA,2018-01-18T19:02:07Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Korsor_20180113.nc,55.3333,55.3333,11.1333,11.1333,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:16Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Koserow_20180113.nc,54.0603,54.0603,14.0008,14.0008,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:46Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kristineberg1_20180113.nc,58.2500,58.2500,11.4500,11.4500,2018-01-13T00:00:00Z,2018-01-13T23:55:00Z,SMHI,2018-01-18T19:02:10Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kronstadt_20180113.nc,59.9667,59.9667,29.7500,29.7500,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,NWAHEM,2018-01-18T19:02:12Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kuehlungsborn_20180113.nc,54.1500,54.1500,11.7300,11.7300,2018-01-13T00:22:00Z,2018-01-13T23:23:00Z,BSH,2018-01-16T13:01:48Z,R,DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kungsholmsfort_20180113.nc,56.1053,56.1053,15.5894,15.5894,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T13:02:01Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Kungsvik_20180113.nc,58.9967,58.9967,11.1272,11.1272,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:01:57Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_LTKielCU_20180113.nc,54.5000,54.5000,10.2667,10.2667,2018-01-13T00:09:00Z,2018-01-13T23:09:00Z,BSH,2018-01-16T13:01:49Z,R,NSCT DEPH HCSP HCDT EWCT
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_LTKielWR_20180113.nc,54.5000,54.5000,10.2667,10.2667,2018-01-13T00:09:00Z,2018-01-13T23:09:00Z,BSH,2018-01-17T19:01:49Z,R,VZMX DEPH VPED VTPK TEMP VTZA VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_LTKiel_20180113.nc,54.5000,54.5000,10.2667,10.2667,2018-01-13T00:09:00Z,2018-01-13T23:09:00Z,BSH,2018-01-16T13:01:49Z,R,PSAL DEPH TEMP OSAT DRYT
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_LandsortNorra_20180113.nc,58.7689,58.7689,17.8589,17.8589,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T13:02:04Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Langballigau_20180113.nc,54.8233,54.8233,9.6542,9.6542,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:50Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Lehtma_20180113.nc,59.0690,59.0690,22.6969,22.6969,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,MSI,2018-01-16T13:01:51Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Luebeck_20180113.nc,53.8931,53.8931,10.7031,10.7031,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:51Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Marviken_20180113.nc,58.5536,58.5536,16.8372,16.8372,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T13:02:06Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Munalaid_20180113.nc,58.2280,58.2280,24.1185,24.1185,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,MSI,2018-01-16T13:01:52Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Neustadt_20180113.nc,54.0967,54.0967,10.8128,10.8128,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:01:52Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_NordreRose_20180113.nc,55.6361,55.6361,12.6867,12.6867,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:24Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Onsala_20180113.nc,57.3920,57.3920,11.9190,11.9190,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T13:02:09Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Oskarshamn_20180113.nc,57.2750,57.2750,16.4781,16.4781,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:02:07Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Oulu_20180113.nc,65.0403,65.0403,25.4182,25.4182,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:55Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Paldiski_20180113.nc,59.3349,59.3349,24.0796,24.0796,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,MSI,2018-01-16T13:01:56Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Parnu_20180113.nc,58.3889,58.3889,24.4868,24.4868,2018-01-13T00:00:00Z,2018-01-13T12:00:00Z,MSI,2018-01-16T13:01:56Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Pietarsaari_20180113.nc,63.7086,63.7086,22.6896,22.6896,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:56Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Pori_20180113.nc,61.5944,61.5944,21.4634,21.4634,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:57Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Porvoo_20180113.nc,60.2058,60.2058,25.6251,25.6251,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:57Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Raahe_20180113.nc,64.6659,64.6659,24.4071,24.4071,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:57Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Randers_20180113.nc,56.4500,56.4500,10.0500,10.0500,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-16T13:01:58Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Ratan_20180113.nc,63.9861,63.9861,20.8950,20.8950,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:02:10Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Rauma_20180113.nc,61.1335,61.1335,21.4634,21.4634,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,FMI,2018-01-16T13:01:59Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Ringhals_20180113.nc,57.2497,57.2497,12.1125,12.1125,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T19:02:07Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Rodby_20180113.nc,54.6500,54.6500,11.3500,11.3500,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:32Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Rodvig_20180113.nc,55.2542,55.2542,12.3728,12.3728,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:33Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Rohukula_20180113.nc,58.9049,58.9049,23.4248,23.4248,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,MSI,2018-01-16T13:02:00Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Ronne_20180113.nc,55.1000,55.1000,14.6833,14.6833,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:36Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Roskilde_20180113.nc,55.6500,55.6500,12.0833,12.0833,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-16T13:02:01Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Rostock_20180113.nc,54.0831,54.0831,12.1550,12.1550,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:02:02Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Sassnitz_20180113.nc,54.5108,54.5108,13.6431,13.6431,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:02:02Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Schleimuende_20180113.nc,54.6733,54.6733,10.0367,10.0367,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:02:02Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Schleswig_20180113.nc,54.5114,54.5114,9.5692,9.5692,2018-01-13T00:00:00Z,2018-01-13T23:45:00Z,BSH,2018-01-16T13:02:03Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Simrishamn_20180113.nc,55.5575,55.5575,14.3578,14.3578,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:02:16Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_SjaellandsOdde_20180113.nc,55.9750,55.9750,11.3722,11.3722,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:40Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Skagen_20180113.nc,57.7194,57.7194,10.5858,10.5858,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:42Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Skanor_20180113.nc,55.4167,55.4167,12.8294,12.8294,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:02:18Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Slipshavn_20180113.nc,55.2833,55.2833,10.8333,10.8333,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:43Z,R,SLEV DEPH TEMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Smogen_20180113.nc,58.3536,58.3536,11.2178,11.2178,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-22T19:02:13Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Sonderborg_20180113.nc,54.9167,54.9167,9.7833,9.7833,2018-01-13T00:00:00Z,2018-01-13T23:50:00Z,DMI,2018-01-19T01:02:44Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Sopot_20180113.nc,54.4485,54.4485,18.5781,18.5781,2018-01-13T00:00:00Z,2018-01-13T22:00:00Z,IOPAS,2018-01-23T19:02:13Z,R,DEPH TEMP DRYT
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_Spikarna_20180113.nc,62.3633,62.3633,17.5311,17.5311,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,SMHI,2018-01-20T01:02:23Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180113/BO_LATEST_TS_MO_StPetersburg_20180113.nc,59.9333,59.9333,30.2667,30.2667,2018-01-13T00:00:00Z,2018-01-13T23:00:00Z,NWAHEM,2018-01-18T19:02:31Z,R,SLEV DEPH
